cat_no,neubauer_HATHI,neubauer_HATHI_link,beit-arie_HATHI,beit-arie_HATHI_link
1399,299,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=299,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1400,299,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=299,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1401,299,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=299,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1402,299,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=299,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1403,299,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=299,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1404,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1405,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1406,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1407,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1408,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,173,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=173
1409,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1410,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1411,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1412,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1413,300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=300,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1414,301,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=301,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1415,301,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=301,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1416,301,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=301,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1417,301,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=301,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1418,301,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=301,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1419,301,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=301,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1420,301,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=301,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1421,301,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=301,174,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=174
1422,302,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=302,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1423,302,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=302,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1424,302,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=302,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1425,302,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=302,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1426,302,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=302,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1427,302,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=302,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1428,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1429,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1430,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1431,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1432,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1433,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,175,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=175
1434,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1435,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1436,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1437,303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=303,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1438,304,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=304,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1439,304,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=304,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1440,304,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=304,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1441,304,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=304,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1442,304,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=304,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1443,304,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=304,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1444,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1445,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1446,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1447,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,176,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=176
1448,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,177,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=177
1449,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,177,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=177
1450,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,177,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=177
1451,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,177,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=177
1452,305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=305,177,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=177
1453,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,177,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=177
1454,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,177,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=177
1455,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,177,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=177
1456,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1457,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1458,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1459,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1460,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1461,306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=306,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1462,307,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=307,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1463,307,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=307,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1464,307,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=307,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1465,307,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=307,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1466,308,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=308,178,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=178
1467,309,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=309,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1468,309,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=309,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1469,309,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=309,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1470,309,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=309,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1471,309,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=309,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1472,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1473,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1474,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1475,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,179,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=179
1476,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1477,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1478,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1479,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1480,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1481,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1482,310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=310,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1483,311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=311,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1484,311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=311,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1485,311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=311,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1486,311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=311,180,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=180
1487,311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=311,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1488,311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=311,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1489,311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=311,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1490,311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=311,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1491,312,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=312,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1492,312,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=312,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1493,312,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=312,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1494,312,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=312,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1495,312,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=312,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1496,312,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=312,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1497,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1498,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1499,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1500,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1501,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,181,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=181
1502,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1503,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1504,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1505,313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=313,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1506,314,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=314,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1507,314,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=314,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1508,314,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=314,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1509,314,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=314,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1510,314,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=314,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1511,314,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=314,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1512,315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=315,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1513,315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=315,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1514,315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=315,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1515,315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=315,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1516,315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=315,182,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=182
1517,315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=315,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1518,315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=315,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1519,315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=315,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1520,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1521,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1522,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1523,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1524,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1525,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1526,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1527,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,183,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=183
1528,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,184,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=184
1529,316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=316,184,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=184
1530,317,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=317,184,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=184
1531,317,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=317,184,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=184
1532,317,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=317,184,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=184
1533,317,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=317,184,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=184
1534,317,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=317,184,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=184
1535,318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=318,185,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=185
1536,318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=318,185,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=185
1537,318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=318,185,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=185
1538,318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=318,185,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=185
1539,318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=318,185,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=185
1540,318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=318,185,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=185
1541,318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=318,185,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=185
1542,318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=318,185,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=185
